Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-02-23T16:00:00,2516,1,iOS Device,Very Distracting,-1
2020-02-23T17:00:00,1142,1,iOS Device,Very Distracting,-1
2020-02-23T18:00:00,880,1,iOS Device,Very Distracting,-1
2020-02-23T19:00:00,227,1,iOS Device,Very Distracting,-1
2020-02-24T10:00:00,1584,1,iOS Device,Very Distracting,-1
2020-02-24T11:00:00,3559,1,iOS Device,Very Distracting,-1
2020-02-24T12:00:00,3451,1,iOS Device,Very Distracting,-1
2020-02-24T13:00:00,3447,1,iOS Device,Very Distracting,-1
2020-02-24T14:00:00,136,1,iOS Device,Very Distracting,-1
2020-02-24T17:00:00,90,1,iOS Device,Very Distracting,-1
2020-02-25T12:00:00,162,1,iOS Device,Very Distracting,-1
2020-02-25T13:00:00,3172,1,iOS Device,Very Distracting,-1
2020-02-25T14:00:00,3117,1,iOS Device,Very Distracting,-1
2020-02-25T15:00:00,2892,1,iOS Device,Very Distracting,-1
2020-02-25T16:00:00,3323,1,iOS Device,Very Distracting,-1
2020-02-25T17:00:00,1993,1,iOS Device,Very Distracting,-1
2020-02-25T18:00:00,604,1,iOS Device,Very Distracting,-1
2020-02-25T19:00:00,1103,1,iOS Device,Very Distracting,-1
2020-02-25T20:00:00,736,1,iOS Device,Very Distracting,-1
2020-02-25T21:00:00,547,1,iOS Device,Very Distracting,-1
2020-02-25T22:00:00,135,1,iOS Device,Very Distracting,-1
2020-02-25T23:00:00,148,1,iOS Device,Very Distracting,-1
2020-02-26T00:00:00,1,1,iOS Device,Very Distracting,-1
2020-02-26T01:00:00,170,1,iOS Device,Very Distracting,-1
2020-02-26T10:00:00,1789,1,iOS Device,Very Distracting,-1
2020-02-26T11:00:00,2787,1,iOS Device,Very Distracting,-1
2020-02-26T12:00:00,228,1,iOS Device,Very Distracting,-1
2020-02-26T13:00:00,1050,1,iOS Device,Very Distracting,-1
2020-02-26T14:00:00,1778,1,iOS Device,Very Distracting,-1
2020-02-26T15:00:00,171,1,iOS Device,Very Distracting,-1
2020-02-26T16:00:00,612,1,iOS Device,Very Distracting,-1
2020-02-26T17:00:00,1814,1,iOS Device,Very Distracting,-1
2020-02-26T18:00:00,419,1,iOS Device,Very Distracting,-1
